bacterium_id,angle,max_intensity,region,filename,threshold_used
28391,207.9128650740148,222.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28559,114.1540214304667,231.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28615,342.4304054722776,335.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28672,13.320340750237104,237.16666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28728,330.81011084854913,295.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28784,142.10012873466246,259.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28840,355.58062131523246,296.3333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28896,344.4135515116546,263.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
28952,166.44199212972143,322.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29008,334.888301027664,289.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29064,187.63202057663085,235.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29120,142.5444586794884,305.55555555555554,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29177,22.085961120488975,401.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29233,94.22851389080984,473.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29345,7.649996345238578,273.77777777777777,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29401,348.70129216168056,291.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29457,299.09018416871976,270.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29513,336.5431306890739,290.25,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29682,345.6681056129133,271.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29738,23.462373290962084,217.88888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29794,48.5912207080388,226.44444444444446,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29906,277.5720142792904,667.6666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
29962,2.9429928819914157,183.25,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30018,343.33375731901054,395.2857142857143,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30074,307.83911333035087,527.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30130,356.74602841019606,330.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30186,39.85200014049847,298.3333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30243,1.30888004364806,221.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30299,178.91262034977024,387.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30355,5.425818623362142,365.3333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30467,329.111763593702,179.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30523,312.66084429534465,301.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30635,319.7832465873878,254.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30804,320.9506585752504,196.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30860,336.17446185005514,257.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30916,28.97135882633622,255.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
30972,175.70146041204646,325.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31028,336.1697586567318,208.83333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31140,36.769751960513865,259.625,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31196,354.3166432795291,233.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31253,282.0884322251054,234.25,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31365,159.9544219857965,175.77777777777777,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31421,181.92040941338385,314.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31533,341.2946504220801,299.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31589,15.34101935760674,377.8888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31701,170.5225871594588,205.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31814,173.51620346536228,224.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31870,1.8955012364203445,233.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31926,164.02149651785746,182.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
31982,174.08172509151208,368.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32038,3.027316922213458,272.8888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32094,342.17141384388697,359.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32263,353.4156445700328,400.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32319,350.58598479561294,232.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32431,326.77368904707333,373.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32487,330.569422770005,244.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32543,218.40434640836008,387.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32599,355.6002658169102,230.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32655,354.10669857402706,387.57142857142856,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32711,65.94396900958961,229.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32768,300.64153263325363,182.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32824,1.8554360309526834,307.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32936,310.35591807443853,275.125,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
32992,190.3683433996679,236.83333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33048,188.66476542744005,253.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33104,315.25766273161116,357.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33160,8.138640582170346,211.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33329,179.03965974916878,324.3333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33385,310.3110254545139,242.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33441,194.91758336551842,172.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33497,352.35010844498396,320.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33609,163.93622843996332,203.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33777,333.26783125024406,346.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
33834,185.03521372935336,310.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34114,187.09203450213624,283.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34170,193.57024824930917,178.16666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34226,180.8980459282871,222.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34339,317.14728699953145,393.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34395,192.9829191050805,181.22222222222223,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34451,183.52386486689446,327.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34563,9.32396928369106,199.11111111111111,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34619,300.9504527058425,333.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34675,307.18345802957646,249.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34787,343.4623153507442,231.125,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34844,339.29202012126103,193.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
34900,157.12959447556153,360.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35012,342.00657836251446,568.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35068,261.19426533474063,320.6666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35124,303.78160953053293,250.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35236,209.19394649062232,219.77777777777777,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35292,321.4239661320633,275.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35349,15.229134224334148,337.1111111111111,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35405,192.6764075713783,212.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35461,139.00494061606952,232.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35517,34.57229398150082,418.44444444444446,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35629,321.39759605257734,262.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35685,323.57769703398446,593.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35797,66.10954156589273,225.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35853,19.692672716863648,332.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35910,35.60832993817402,379.1111111111111,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
35966,151.39102577741912,233.55555555555554,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36078,128.73131598474794,287.22222222222223,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36134,20.902334175929074,261.3333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36190,308.8004182409714,261.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36246,203.70069623070265,178.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36302,317.5440035414636,361.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36358,169.29936598399937,227.16666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36471,3.064892912088513,262.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36583,321.72963989342605,207.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36695,11.076792752824069,257.875,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36807,359.4247541516567,330.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36863,131.5657685824309,286.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36920,341.10067668410034,303.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
36976,8.521522077516016,255.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37032,334.78690475597307,233.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37088,352.2866691540973,351.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37144,316.91139193657517,204.16666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37200,13.883656716260681,253.33333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37256,201.7901049102096,288.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37312,179.97838099168249,225.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37368,358.82140427345286,372.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37425,298.780071307856,199.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37593,332.7859222241443,209.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37705,2.1643053134565853,404.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37761,285.1955527188173,172.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37817,10.937939469741087,323.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37873,288.68261596767195,276.6666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37930,163.2665616781161,176.77777777777777,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
37986,152.09818755482848,284.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38042,137.44714446956684,258.8888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38098,135.83836187068326,189.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38210,18.398862951504633,353.6666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38266,291.97336267673154,223.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38322,350.4223320633068,245.875,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38378,52.60377455807543,200.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38434,326.88243030427066,273.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38491,163.14068243801563,251.14285714285714,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38547,197.37440074916017,181.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38603,203.07103679845952,438.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38659,160.7817426161973,199.71428571428572,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38771,316.1341552435871,313.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38827,115.4870923692773,183.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38883,327.24090020956413,304.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38939,151.8156284859509,353.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
38996,321.36568778279207,352.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39108,320.53447923588914,265.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39164,327.59677420101195,208.25,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39388,207.75961608668155,273.1666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39444,329.8102715723735,186.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39501,10.457209205703732,482.8888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39557,350.5018201892765,252.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39669,193.73766174356663,313.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39725,147.02893393460675,192.42857142857142,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39781,216.11934084947987,219.11111111111111,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39893,72.99343253006442,217.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
39949,330.54285189263874,292.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40006,19.35698803747831,278.6666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40062,97.77287120658663,259.77777777777777,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40118,148.64218390457913,402.22222222222223,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40174,359.33930189290385,248.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40230,258.7311304668109,264.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40398,338.377325235379,245.16666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40511,329.024641929666,324.25,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40623,184.83225070884058,171.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40735,161.00123706024598,262.7142857142857,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40791,182.13807468673247,292.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
40847,206.07095681082797,314.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41072,331.5522347320828,335.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41128,324.1928388164673,320.8333333333333,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41184,150.91444956282865,251.5,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41240,34.03501793668642,268.44444444444446,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41296,14.389481858944036,285.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41408,254.61747207864656,193.83333333333334,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41520,169.5833746673168,260.1666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41633,333.47206549631744,190.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41745,106.752584055764,433.77777777777777,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41801,149.96744495788283,215.88888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41857,328.4320299785253,339.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41913,14.16187468665238,325.75,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
41969,6.356154449764887,290.6666666666667,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42025,322.0805355809291,340.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42138,342.4712787091889,191.42857142857142,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42474,351.65463416155046,255.6,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42530,100.55590767894067,232.22222222222223,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42867,190.5525493639449,305.2857142857143,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42923,292.5783147454414,177.66666666666666,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
42979,336.6787110408227,209.8,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
43148,350.4191799934329,330.0,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
43204,164.08042580155788,213.88888888888889,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
43260,7.239075480607502,209.22222222222223,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
43653,159.68594240985146,257.2,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
43709,304.9379963634572,217.4,edge,251007-1_943_0p5agarose_LB_OD0p5_5s_4h30_100X_2003_Composite-final.tif,170.81287230916448
