WT,pilH,pilG
0.06458556323047496,0.9717771144719254,0.06844927658847752
0.22860718087257076,0.4947869633119823,0.28033269186547555
0.4604837618351158,0.352607397855836,0.1551137147847633
0.19264854223314834,0.9034810096988862,0.10184060500088425
0.07190576213144467,0.9696890996713047,0.18535442417828465
0.20992570685812983,0.7417395291721891,0.37799068726602086
0.12432218579869436,0.9943638445685078,0.10748822564371789
0.4156144555880997,0.5840197803049333,0.24016342098958252
0.5507750414206268,0.984208460858335,0.12182749297049818
0.20849426367903168,0.2348229085412797,0.20653826176525913
0.4918453548450446,0.7276862020457008,0.058741950316978375
0.4208079969233276,0.30808049109892205,0.22701492489526812
0.1554733495897193,0.06536654446129075,0.1468242318868722
0.0704900446120522,0.9235822268946631,0.28254038045713886
0.10847819657422976,0.9974833841710083,0.16202431079220692
0.3616987824445823,0.1271173178620455,0.11016447430685201
0.07873756315530299,0.2559888361399699,0.10906440883358845
0.2040316488254743,0.8454739861759367,0.1426219462093602
0.47685181018720096,0.2905920825917597,0.14229870602833747
0.6478821764959313,0.23850897646279803,0.17011483394046248
0.26203989360889374,0.13986828053203804,0.2779732723356383
0.3004648910918407,0.9937794630989261,0.21131555976559424
0.42552174518219427,0.09130686245428316,0.4939173835779509
0.2125737308044518,0.5303582498124034,0.09831104294848478
0.2585288076464144,0.18714994803936483,0.07180955169962726
0.2217125550253929,0.6866146845651201,0.18348480558357194
0.4844461453601319,0.8464762717575055,0.027405256884979565
0.21050067153553917,0.8018436821880588,0.16122237599608885
0.15684135136642285,0.6739909197524262,0.32228185702373147
0.5806036541998503,0.06970545425120575,0.07081497779054516
0.12219978087838264,0.4320522042862688,0.29818079548584164
0.04236454349375676,0.18451402591744376,0.7815477241223313
0.5201071655954379,0.8956402592472753,0.2255883529085566
0.34881023120330396,0.14138055035240044,0.14260456992151932
0.3066318511528461,0.42093550755365855,0.23624276360027308
0.5629145515089546,0.995089177908596,0.061354772426815446
0.17506292126262385,0.9913175263135889,0.21299210513229255
0.21409413203430072,0.5157609303628087,0.46070829916423245
0.2830630060805711,0.9702216019602135,0.3231982587080454
0.32782526371917464,0.9960119731089192,0.19485575802119795
0.3267968397620933,0.7565953073407964,0.5647878004335419
0.1734132568784157,0.5073250500755808,0.21077518016480135
0.3097200180537541,0.595150456354815,0.08876292765776345
0.42261929270051646,0.40347976964079885,0.3202699120986646
0.261970431756077,0.5156289549774541,0.5088181747727912
0.37951497949388285,0.24460287681606802,0.20551359661333332
0.42001166031835246,0.10512715757759286,0.11341603724276755
0.15937381165080433,0.13304142946642133,0.18035433022682676
0.5021828026629624,0.5074067928539925,0.3079645565285119
0.1521210886602624,0.21759196080968599,0.13641174363693911
0.3839866684147994,0.10386465226684755,0.128505645171603
0.5971713510012295,0.8777843605936384,0.09998474216443244
0.33551924494112756,0.2049595559418527,0.03611300801964388
0.5610081415677509,0.3677173176274836,0.2136711272484052
0.043817134128752336,0.9452038520509617,0.09741925985840245
0.19899791861965385,0.3321079362304808,0.2547226394544715
0.6460617645968263,0.17845566101882848,0.13105446798687911
0.33009884342521906,0.17973768516981908,0.11470299086117998
0.23110233650794626,0.163522508438716,0.09989524909361727
0.4330842153621283,0.72239941409215,0.08869743607246565
0.33469161115025287,0.696047142493134,0.19927239275239206
0.49753138863491675,0.3043621290614986,0.08942484086408482
0.29626203203882207,0.04628558675175926,0.12468180020407728
0.3407007656828612,0.7056335823851192,0.2727243051115656
0.2793525163810003,0.22418071090929734,0.25232758073508854
0.5723016433981687,0.25067152256962894,0.5261739555295086
0.47559560206751617,0.40300735081152905,0.2090828329039279
0.342844192919256,0.3201915638385969,0.09127689874261358
0.3174272755839979,0.32155102719706635,0.09766262243352565
0.9356004768819209,0.8215944437982465,0.3046285773876189
0.12876418447687255,0.519741829515595,0.15814621803050832
0.2062132691279473,0.744605714257974,0.2266065644126421
0.42370784318658755,0.674561121754506,0.36352205368284624
0.11785444157875319,0.844487247739167,0.0654884663434056
0.2192889943107949,0.9948133839464685,0.04675927714978972
0.0486514857216598,0.5568566460015096,0.16450784922798822
0.3996780507594203,0.9699635629247827,0.40944837266266937
0.1394426988978474,0.11771197024307979,0.16969332578936303
0.16207052695075574,0.7085052527705308,0.10730433732355595
,0.7619153536777387,0.25263350643797045
,0.7749592029484171,0.40736663864171785
,0.7973744951020766,0.10356700213466394
,0.9227862308532073,0.23694828069853988
,0.8171368027267678,0.08851981609734587
,0.9299059250576257,0.1869089260738693
,0.12374447563325411,0.14391132624257602
,0.9300597533166317,0.0408477974615944
